etiqueta,fecha,hora,temperatura
K,18-09-2016,11:50:00,18.9611859488
L,18-09-2016,11:50:00,20.3224154673
O,18-09-2016,11:50:00,21.5882356589
U,18-09-2016,11:54:58,18.8833823476
V,18-09-2016,11:54:58,18.8972669169
a,18-09-2016,11:54:58,19.2253365135
b,18-09-2016,11:54:58,21.3299174144
G,18-09-2016,11:55:00,19.9098403406
K,18-09-2016,11:55:00,19.6399322102
L,18-09-2016,11:55:00,20.690223561
O,18-09-2016,11:55:00,22.1153674419
U,18-09-2016,11:59:58,19.1941923335
V,18-09-2016,11:59:58,19.4317142099
a,18-09-2016,11:59:58,19.7463460966
b,18-09-2016,11:59:58,21.7196125252
G,18-09-2016,12:00:00,19.2436986083
K,18-09-2016,12:00:00,18.8069254349
L,18-09-2016,12:00:00,19.9086313618
O,18-09-2016,12:00:00,21.1076155039
U,18-09-2016,12:04:58,19.7381098089
V,18-09-2016,12:04:58,19.8089711225
a,18-09-2016,12:04:58,20.2520318684
b,18-09-2016,12:04:58,22.1872466581
G,18-09-2016,12:05:00,20.421065391
K,18-09-2016,12:05:00,19.8713229811
L,18-09-2016,12:05:00,20.8434769334
O,18-09-2016,12:05:00,22.5029643411
U,18-09-2016,12:09:58,19.4428403223
V,18-09-2016,12:09:58,19.6046236282
a,18-09-2016,12:09:58,20.0068508881
b,18-09-2016,12:09:58,22.436651529
G,18-09-2016,12:10:00,21.1026987914
K,18-09-2016,12:10:00,20.7043297565
L,18-09-2016,12:10:00,21.778322505
O,18-09-2016,12:10:00,23.2471503876
U,18-09-2016,12:14:58,20.2043247879
V,18-09-2016,12:14:58,19.6989378563
a,18-09-2016,12:14:58,20.5891557163
b,18-09-2016,12:14:58,21.9690173961
G,18-09-2016,12:15:00,20.2506570408
K,18-09-2016,12:15:00,19.3005590795
L,18-09-2016,12:15:00,21.1499836782
O,18-09-2016,12:15:00,22.022344186
U,18-09-2016,12:19:58,20.0644602942
V,18-09-2016,12:19:58,20.1705089971
a,18-09-2016,12:19:58,20.573831905
b,18-09-2016,12:19:58,22.8575222487
G,18-09-2016,12:20:00,20.8703237685
K,18-09-2016,12:20:00,20.3803826772
L,18-09-2016,12:20:00,21.7170211561
O,18-09-2016,12:20:00,23.1231193798
U,18-09-2016,12:24:58,21.3854027345
V,18-09-2016,12:24:58,21.270841659
a,18-09-2016,12:24:58,21.9836225417
b,18-09-2016,12:24:58,23.9019051456
G,18-09-2016,12:25:00,21.8308071965
K,18-09-2016,12:25:00,21.0899810413
L,18-09-2016,12:25:00,22.222757285
O,18-09-2016,12:25:00,23.7897860465
U,18-09-2016,12:29:58,20.468513276
V,18-09-2016,12:29:58,20.7992705182
a,18-09-2016,12:29:58,21.0948414881
b,18-09-2016,12:29:58,23.8239661234
G,18-09-2016,12:30:00,20.4985237319
K,18-09-2016,12:30:00,20.179844009
L,18-09-2016,12:30:00,20.8894529451
O,18-09-2016,12:30:00,22.7045147287
U,18-09-2016,12:34:58,21.0279712507
V,18-09-2016,12:34:58,20.8149895562
a,18-09-2016,12:34:58,21.4932605811
b,18-09-2016,12:34:58,23.2783929683
G,18-09-2016,12:35:00,22.4039989196
K,18-09-2016,12:35:00,21.6453188915
L,18-09-2016,12:35:00,22.8970721235
O,18-09-2016,12:35:00,24.0843596899
U,18-09-2016,12:39:58,21.6806722212
V,18-09-2016,12:39:58,21.4437510773
a,18-09-2016,12:39:58,22.1368606543
b,18-09-2016,12:39:58,24.3227758652
G,18-09-2016,12:40:00,22.6673572789
K,18-09-2016,12:40:00,21.8304315083
L,18-09-2016,12:40:00,23.1729281939
O,18-09-2016,12:40:00,24.3634294574
U,18-09-2016,12:44:58,21.1212142465
V,18-09-2016,12:44:58,20.5163278337
a,18-09-2016,12:44:58,21.3400224684
b,18-09-2016,12:44:58,23.4966222304
G,18-09-2016,12:45:00,22.3885072514
K,18-09-2016,12:45:00,21.2442415553
L,18-09-2016,12:45:00,23.6326883111
O,18-09-2016,12:45:00,24.2393984496
U,18-09-2016,12:49:58,20.2043247879
V,18-09-2016,12:49:58,19.494590362
a,18-09-2016,12:49:58,20.7270700177
b,18-09-2016,12:49:58,21.8754905695
G,18-09-2016,12:50:00,21.3660571507
K,18-09-2016,12:50:00,20.2415482146
L,18-09-2016,12:50:00,22.0848292498
O,18-09-2016,12:50:00,22.7045147287
U,18-09-2016,12:54:58,18.8212203504
V,18-09-2016,12:54:58,18.912985955
a,18-09-2016,12:54:58,19.1946888909
b,18-09-2016,12:54:58,20.9713979125
G,18-09-2016,12:55:00,19.2901736129
K,18-09-2016,12:55:00,19.1000204114
L,18-09-2016,12:55:00,19.8626553501
O,18-09-2016,12:55:00,20.6890108527
U,18-09-2016,12:59:58,19.7070288104
V,18-09-2016,12:59:58,19.6674997803
a,18-09-2016,12:59:58,20.1907366233
b,18-09-2016,12:59:58,21.7975515473
G,18-09-2016,13:00:00,21.2576154734
K,18-09-2016,13:00:00,20.3803826772
L,18-09-2016,13:00:00,21.4871410975
O,18-09-2016,13:00:00,22.549475969
U,18-09-2016,13:04:58,21.198916743
V,18-09-2016,13:04:58,20.8464276323
a,18-09-2016,13:04:58,21.9529749191
b,18-09-2016,13:04:58,22.54576616
G,18-09-2016,13:05:00,21.7533488555
K,18-09-2016,13:05:00,21.0128507843
L,18-09-2016,13:05:00,21.7016958188
O,18-09-2016,13:05:00,22.9835844961
U,18-09-2016,13:09:58,21.198916743
V,18-09-2016,13:09:58,21.0822132027
a,18-09-2016,13:09:58,21.7384415614
b,18-09-2016,13:09:58,23.2939807728
G,18-09-2016,13:10:00,22.0631822194
K,18-09-2016,13:10:00,21.7533012513
L,18-09-2016,13:10:00,22.2993839712
O,18-09-2016,13:10:00,23.4642046512
U,18-09-2016,13:14:58,21.92932021
V,18-09-2016,13:14:58,21.6795366477
a,18-09-2016,13:14:58,22.5352797473
b,18-09-2016,13:14:58,23.91749295
G,18-09-2016,13:15:00,22.2180989013
K,18-09-2016,13:15:00,22.0772483306
L,18-09-2016,13:15:00,22.6212160532
O,18-09-2016,13:15:00,23.4487007752
U,18-09-2016,13:19:58,20.2820272844
V,18-09-2016,13:19:58,20.4848897577
a,18-09-2016,13:19:58,20.7577176402
b,18-09-2016,13:19:58,23.3719197949
G,18-09-2016,13:20:00,20.9167987731
K,18-09-2016,13:20:00,20.997424733
L,18-09-2016,13:20:00,20.9354289568
O,18-09-2016,13:20:00,22.1773829457
U,18-09-2016,13:24:58,21.7428342184
V,18-09-2016,13:24:58,21.5380653055
a,18-09-2016,13:24:58,21.8763558628
b,18-09-2016,13:24:58,23.340744186
G,18-09-2016,13:25:00,22.5744072697
K,18-09-2016,13:25:00,22.3857693585
L,18-09-2016,13:25:00,23.1116268449
O,18-09-2016,13:25:00,23.9603286822
U,18-09-2016,13:29:58,21.4009432338
V,18-09-2016,13:29:58,21.4280320393
a,18-09-2016,13:29:58,21.6924701276
b,18-09-2016,13:29:58,23.4030954038
G,18-09-2016,13:30:00,22.5279322652
K,18-09-2016,13:30:00,22.3394912043
L,18-09-2016,13:30:00,22.8817467863
O,18-09-2016,13:30:00,24.037848062
U,18-09-2016,13:34:58,22.2090491973
V,18-09-2016,13:34:58,22.1353887505
a,18-09-2016,13:34:58,22.7957845389
b,18-09-2016,13:34:58,24.026607581
G,18-09-2016,13:35:00,22.6673572789
K,18-09-2016,13:35:00,22.1543785876
L,18-09-2016,13:35:00,23.1882535311
O,18-09-2016,13:35:00,23.9758325581
U,18-09-2016,13:39:58,21.6495912226
V,18-09-2016,13:39:58,20.7521134041
a,18-09-2016,13:39:58,21.8610320515
b,18-09-2016,13:39:58,23.122514924
G,18-09-2016,13:40:00,22.8687489654
K,18-09-2016,13:40:00,21.3059457608
L,18-09-2016,13:40:00,22.6825174022
O,18-09-2016,13:40:00,24.053351938
U,18-09-2016,13:44:58,21.1212142465
V,18-09-2016,13:44:58,20.5634849478
a,18-09-2016,13:44:58,21.4779367698
b,18-09-2016,13:44:58,22.6860563999
G,18-09-2016,13:45:00,22.4194905878
K,18-09-2016,13:45:00,21.8612836111
L,18-09-2016,13:45:00,22.7438187511
O,18-09-2016,13:45:00,23.4021891473
U,18-09-2016,13:49:58,19.9867577977
V,18-09-2016,13:49:58,20.0447566929
a,18-09-2016,13:49:58,20.1907366233
b,18-09-2016,13:49:58,21.31432961
G,18-09-2016,13:50:00,20.5295070683
K,18-09-2016,13:50:00,20.256974266
L,18-09-2016,13:50:00,20.7361995727
O,18-09-2016,13:50:00,21.4642046512
U,18-09-2016,13:54:58,20.4840537753
V,18-09-2016,13:54:58,20.689237252
a,18-09-2016,13:54:58,20.5585080938
b,18-09-2016,13:54:58,21.6104978942
G,18-09-2016,13:55:00,20.8858154367
K,18-09-2016,13:55:00,20.7506079106
L,18-09-2016,13:55:00,20.8128262589
O,18-09-2016,13:55:00,21.4021891473
U,18-09-2016,13:59:58,21.2144572423
V,18-09-2016,13:59:58,21.5223462675
a,18-09-2016,13:59:58,21.5392320149
b,18-09-2016,13:59:58,23.1536905329
G,18-09-2016,14:00:00,21.8308071965
K,18-09-2016,14:00:00,21.7687273027
L,18-09-2016,14:00:00,21.8702745285
O,18-09-2016,14:00:00,22.6580031008
U,18-09-2016,14:04:58,21.0590522493
V,18-09-2016,14:04:58,21.4437510773
a,18-09-2016,14:04:58,21.3400224684
b,18-09-2016,14:04:58,22.6548807911
G,18-09-2016,14:05:00,22.2335905695
K,18-09-2016,14:05:00,22.1389525362
L,18-09-2016,14:05:00,22.222757285
O,18-09-2016,14:05:00,23.030096124
U,18-09-2016,14:09:58,21.4009432338
V,18-09-2016,14:09:58,21.6166604956
a,18-09-2016,14:09:58,21.6464986938
b,18-09-2016,14:09:58,23.3719197949
G,18-09-2016,14:10:00,22.4659655924
K,18-09-2016,14:10:00,22.3703433071
L,18-09-2016,14:10:00,22.8051201001
O,18-09-2016,14:10:00,23.7742821705
U,18-09-2016,14:14:58,21.618510224
V,18-09-2016,14:14:58,21.7424127999
a,18-09-2016,14:14:58,21.6924701276
b,18-09-2016,14:14:58,23.7460271013
G,18-09-2016,14:15:00,21.7223655191
K,18-09-2016,14:15:00,21.7687273027
L,18-09-2016,14:15:00,21.7629971678
O,18-09-2016,14:15:00,22.6424992248
U,18-09-2016,14:19:58,21.6806722212
V,18-09-2016,14:19:58,21.8996031801
a,18-09-2016,14:19:58,21.7997368064
b,18-09-2016,14:19:58,23.4498588171
G,18-09-2016,14:20:00,21.5209738326
K,18-09-2016,14:20:00,21.4910583776
L,18-09-2016,14:20:00,21.5790931209
O,18-09-2016,14:20:00,22.6735069767
U,18-09-2016,14:24:58,20.9347282549
V,18-09-2016,14:24:58,21.0193370506
a,18-09-2016,14:24:58,21.3246986571
b,18-09-2016,14:24:58,23.4342710126
G,18-09-2016,14:25:00,21.6449071782
K,18-09-2016,14:25:00,21.7070230971
L,18-09-2016,14:25:00,21.5790931209
O,18-09-2016,14:25:00,22.3634294574
U,18-09-2016,14:29:58,20.9036472563
V,18-09-2016,14:29:58,21.3808749252
a,18-09-2016,14:29:58,21.2480796008
b,18-09-2016,14:29:58,23.9330807544
G,18-09-2016,14:30:00,21.8308071965
K,18-09-2016,14:30:00,22.169804639
L,18-09-2016,14:30:00,21.5790931209
O,18-09-2016,14:30:00,22.3324217054
U,18-09-2016,14:34:58,21.4164837331
V,18-09-2016,14:34:58,21.7581318379
a,18-09-2016,14:34:58,22.0449177867
b,18-09-2016,14:34:58,24.5565929317
G,18-09-2016,14:35:00,21.4744988281
K,18-09-2016,14:35:00,22.2932130501
L,18-09-2016,14:35:00,22.0695039126
O,18-09-2016,14:35:00,23.9138170543
U,18-09-2016,14:39:58,20.5928372703
V,18-09-2016,14:39:58,20.8307085943
a,18-09-2016,14:39:58,20.8496605078
b,18-09-2016,14:39:58,22.5925295733
G,18-09-2016,14:40:00,21.3350738143
K,18-09-2016,14:40:00,21.2133894525
L,18-09-2016,14:40:00,21.6250691326
O,18-09-2016,14:40:00,22.8130418605
U,18-09-2016,14:44:58,20.3597297809
V,18-09-2016,14:44:58,20.6263610999
a,18-09-2016,14:44:58,20.5585080938
b,18-09-2016,14:44:58,22.1872466581
G,18-09-2016,14:45:00,21.3815488189
K,18-09-2016,14:45:00,21.2133894525
L,18-09-2016,14:45:00,21.6403944699
O,18-09-2016,14:45:00,22.6114914729
U,18-09-2016,14:49:58,20.7482422633
V,18-09-2016,14:49:58,21.1136512788
a,18-09-2016,14:49:58,21.0641938656
b,18-09-2016,14:49:58,22.4210637246
G,18-09-2016,14:50:00,21.2576154734
K,18-09-2016,14:50:00,21.1208331441
L,18-09-2016,14:50:00,21.2572610389
O,18-09-2016,14:50:00,22.2704062016
U,18-09-2016,14:54:58,20.4995942746
V,18-09-2016,14:54:58,20.689237252
a,18-09-2016,14:54:58,20.6351271501
b,18-09-2016,14:54:58,22.0625442227
G,18-09-2016,14:55:00,21.2576154734
K,18-09-2016,14:55:00,20.9357205274
L,18-09-2016,14:55:00,21.4871410975
O,18-09-2016,14:55:00,22.2859100775
U,18-09-2016,14:59:58,20.6394587682
V,18-09-2016,14:59:58,20.9250228224
a,18-09-2016,14:59:58,20.8803081304
b,18-09-2016,14:59:58,21.9066661784
G,18-09-2016,15:00:00,21.4280238235
K,18-09-2016,15:00:00,21.2596676067
L,18-09-2016,15:00:00,21.3338877251
O,18-09-2016,15:00:00,22.2083906977
U,18-09-2016,15:09:58,20.8259447598
V,18-09-2016,15:09:58,20.7992705182
a,18-09-2016,15:09:58,20.9416033755
b,18-09-2016,15:09:58,21.9222539828
G,18-09-2016,15:10:00,21.7223655191
K,18-09-2016,15:10:00,21.5219104804
L,18-09-2016,15:10:00,22.161455936
O,18-09-2016,15:10:00,22.9990883721
U,18-09-2016,15:14:58,20.9347282549
V,18-09-2016,15:14:58,21.3179987731
a,18-09-2016,15:14:58,21.1408129219
b,18-09-2016,15:14:58,22.7484076177
G,18-09-2016,15:15:00,21.3660571507
K,18-09-2016,15:15:00,21.5219104804
L,18-09-2016,15:15:00,21.6863704816
O,18-09-2016,15:15:00,22.7200186047
U,18-09-2016,15:19:58,20.9347282549
V,18-09-2016,15:19:58,21.0193370506
a,18-09-2016,15:19:58,21.0641938656
b,18-09-2016,15:19:58,22.7172320088
G,18-09-2016,15:20:00,21.4125321553
K,18-09-2016,15:20:00,21.1671112983
L,18-09-2016,15:20:00,21.5944184582
O,18-09-2016,15:20:00,22.3169178295
U,18-09-2016,15:24:58,20.4840537753
V,18-09-2016,15:24:58,20.5792039858
a,18-09-2016,15:24:58,20.803689074
b,18-09-2016,15:24:58,22.1716588537
G,18-09-2016,15:25:00,21.7068738509
K,18-09-2016,15:25:00,21.6761709943
L,18-09-2016,15:25:00,21.839623854
O,18-09-2016,15:25:00,22.6424992248
U,18-09-2016,15:29:58,20.6549992675
V,18-09-2016,15:29:58,21.0664941647
a,18-09-2016,15:29:58,20.9416033755
b,18-09-2016,15:29:58,22.7951710309
G,18-09-2016,15:30:00,20.7773737594
K,18-09-2016,15:30:00,21.1362591955
L,18-09-2016,15:30:00,21.073356992
O,18-09-2016,15:30:00,22.564979845
U,18-09-2016,15:34:58,20.8259447598
V,18-09-2016,15:34:58,21.3337178111
a,18-09-2016,15:34:58,21.1714605445
b,18-09-2016,15:34:58,23.0289880974
G,18-09-2016,15:35:00,21.2421238052
K,18-09-2016,15:35:00,21.4602062748
L,18-09-2016,15:35:00,21.2725863761
O,18-09-2016,15:35:00,22.4099410853
U,18-09-2016,15:39:58,20.2509462858
V,18-09-2016,15:39:58,20.7835514802
a,18-09-2016,15:39:58,20.6198033388
b,18-09-2016,15:39:58,23.0445759018
G,18-09-2016,15:40:00,20.5295070683
K,18-09-2016,15:40:00,20.7506079106
L,18-09-2016,15:40:00,20.628922212
O,18-09-2016,15:40:00,21.2781581395
U,18-09-2016,15:44:58,19.9090553012
V,18-09-2016,15:44:58,20.4848897577
a,18-09-2016,15:44:58,20.1600890008
b,18-09-2016,15:44:58,22.4834149423
G,18-09-2016,15:45:00,20.3126237136
K,18-09-2016,15:45:00,20.8894423732
L,18-09-2016,15:45:00,20.4756688397
O,18-09-2016,15:45:00,21.3866852713
U,18-09-2016,15:49:58,22.3644541903
V,18-09-2016,15:49:58,23.3143166026
a,18-09-2016,15:49:58,22.519955936
b,18-09-2016,15:49:58,24.7592343893
G,18-09-2016,15:50:00,22.2335905695
K,18-09-2016,15:50:00,22.9565332601
L,18-09-2016,15:50:00,22.2687332967
O,18-09-2016,15:50:00,23.4642046512
U,18-09-2016,15:54:58,22.7529666728
V,18-09-2016,15:54:58,22.5912408533
a,18-09-2016,15:54:58,23.4547084234
b,18-09-2016,15:54:58,24.9618758469
G,18-09-2016,15:55:00,23.8447240615
K,18-09-2016,15:55:00,23.696983727
L,18-09-2016,15:55:00,24.1690751144
O,18-09-2016,15:55:00,26.3324217054
U,18-09-2016,15:59:58,23.4678296405
V,18-09-2016,15:59:58,22.8584644998
a,18-09-2016,15:59:58,23.4393846121
b,18-09-2016,15:59:58,25.1645173045
G,18-09-2016,16:00:00,24.1855407618
K,18-09-2016,16:00:00,23.0336635171
L,18-09-2016,16:00:00,24.7054619178
O,18-09-2016,16:00:00,25.4952124031
U,18-09-2016,16:04:58,22.4887781847
V,18-09-2016,16:04:58,22.7169931575
a,18-09-2016,16:04:58,22.9336988403
b,18-09-2016,16:04:58,24.821585607
G,18-09-2016,16:05:00,22.6828489471
K,18-09-2016,16:05:00,22.7714206433
L,18-09-2016,16:05:00,22.9736988097
O,18-09-2016,16:05:00,24.2393984496
U,18-09-2016,16:09:58,21.4164837331
V,18-09-2016,16:09:58,21.4437510773
a,18-09-2016,16:09:58,21.5698796374
b,18-09-2016,16:09:58,23.4810344259
G,18-09-2016,16:10:00,21.5674488372
K,18-09-2016,16:10:00,21.5373365318
L,18-09-2016,16:10:00,21.5331171092
O,18-09-2016,16:10:00,22.3479255814
U,18-09-2016,16:14:58,21.3077002381
V,18-09-2016,16:14:58,21.1922464689
a,18-09-2016,16:14:58,21.5852034487
b,18-09-2016,16:14:58,23.0913393151
G,18-09-2016,16:15:00,22.1716238967
K,18-09-2016,16:15:00,22.6942903864
L,18-09-2016,16:15:00,22.2687332967
O,18-09-2016,16:15:00,23.3711813953
U,18-09-2016,16:19:58,21.4786457303
V,18-09-2016,16:19:58,21.6952556858
a,18-09-2016,16:19:58,21.6311748825
b,18-09-2016,16:19:58,23.2783929683
G,18-09-2016,16:20:00,21.6449071782
K,18-09-2016,16:20:00,21.7687273027
L,18-09-2016,16:20:00,21.6403944699
O,18-09-2016,16:20:00,22.7665302326
U,18-09-2016,16:24:58,20.7482422633
V,18-09-2016,16:24:58,20.7363943661
a,18-09-2016,16:24:58,21.0028986205
b,18-09-2016,16:24:58,22.4834149423
G,18-09-2016,16:25:00,21.1646654642
K,18-09-2016,16:25:00,21.1979634011
L,18-09-2016,16:25:00,21.3492130623
O,18-09-2016,16:25:00,22.1773829457
U,18-09-2016,16:29:58,20.2354057865
V,18-09-2016,16:29:58,20.4062945675
a,18-09-2016,16:29:58,20.4052699811
b,18-09-2016,16:29:58,21.2987418055
G,18-09-2016,16:30:00,20.8703237685
K,18-09-2016,16:30:00,20.7968860648
L,18-09-2016,16:30:00,20.9354289568
O,18-09-2016,16:30:00,21.4487007752
U,18-09-2016,16:34:58,20.2664867851
V,18-09-2016,16:34:58,20.5006087957
a,18-09-2016,16:34:58,20.3592985473
b,18-09-2016,16:34:58,20.846695477
G,18-09-2016,16:35:00,20.9013071049
K,18-09-2016,16:35:00,20.8277381676
L,18-09-2016,16:35:00,20.8588022706
O,18-09-2016,16:35:00,21.2626542636
U,18-09-2016,16:39:58,20.6239182689
V,18-09-2016,16:39:58,20.7049562901
a,18-09-2016,16:39:58,20.573831905
b,18-09-2016,16:39:58,21.2363905878
G,18-09-2016,16:40:00,21.3505654825
K,18-09-2016,16:40:00,21.1979634011
L,18-09-2016,16:40:00,21.3645383996
O,18-09-2016,16:40:00,21.7742821705
U,18-09-2016,16:44:58,21.3387812366
V,18-09-2016,16:44:58,20.7835514802
a,18-09-2016,16:44:58,21.4472891473
b,18-09-2016,16:44:58,21.5793222853
G,18-09-2016,16:45:00,22.5898989379
K,18-09-2016,16:45:00,22.5400298724
L,18-09-2016,16:45:00,22.544589367
O,18-09-2016,16:45:00,22.8750573643
U,18-09-2016,16:49:58,22.923912165
V,18-09-2016,16:49:58,22.5440837392
a,18-09-2016,16:49:58,23.1942036318
b,18-09-2016,16:49:58,23.4342710126
G,18-09-2016,16:50:00,23.643332375
K,18-09-2016,16:50:00,23.8975223952
L,18-09-2016,16:50:00,24.015821742
O,18-09-2016,16:50:00,25.526220155
U,18-09-2016,16:54:58,21.8982392114
V,18-09-2016,16:54:58,22.2454220167
a,18-09-2016,16:54:58,22.5352797473
b,18-09-2016,16:54:58,24.3695392785
G,18-09-2016,16:55:00,21.9082655374
K,18-09-2016,16:55:00,22.9102551059
L,18-09-2016,16:55:00,22.8357707746
O,18-09-2016,16:55:00,25.6502511628
U,18-09-2016,16:59:58,23.7320181285
V,18-09-2016,16:59:58,23.5972592871
a,18-09-2016,16:59:58,23.8071560825
b,18-09-2016,16:59:58,25.3671587621
G,18-09-2016,17:00:00,23.1321073247
K,18-09-2016,17:00:00,23.6661316242
L,18-09-2016,17:00:00,22.8357707746
O,18-09-2016,17:00:00,23.9448248062
U,18-09-2016,17:04:58,22.8306691693
V,18-09-2016,17:04:58,22.4654885491
a,18-09-2016,17:04:58,23.5772989135
b,18-09-2016,17:04:58,24.4786539095
G,18-09-2016,17:05:00,23.2870240066
K,18-09-2016,17:05:00,23.5118711103
L,18-09-2016,17:05:00,23.6633389855
O,18-09-2016,17:05:00,25.4176930233
U,18-09-2016,17:09:58,22.8772906672
V,18-09-2016,17:09:58,23.2985975645
a,18-09-2016,17:09:58,23.546651291
b,18-09-2016,17:09:58,25.3359831533
G,18-09-2016,17:10:00,23.0236656473
K,18-09-2016,17:10:00,24.0826350119
L,18-09-2016,17:10:00,23.6020376366
O,18-09-2016,17:10:00,26.6890108527
U,18-09-2016,17:14:58,23.390127144
V,18-09-2016,17:14:58,23.9587971617
a,18-09-2016,17:14:58,23.7918322713
b,18-09-2016,17:14:58,26.1621367881
G,18-09-2016,17:15:00,23.4884156931
K,18-09-2016,17:15:00,24.2214694745
L,18-09-2016,17:15:00,23.6020376366
O,18-09-2016,17:15:00,24.8595534884
U,18-09-2016,17:19:58,21.8049962156
V,18-09-2016,17:19:58,22.1825458646
a,18-09-2016,17:19:58,22.5812511811
b,18-09-2016,17:19:58,25.1177538912
G,18-09-2016,17:20:00,22.3265405786
K,18-09-2016,17:20:00,22.7405685406
L,18-09-2016,17:20:00,22.605890716
O,18-09-2016,17:20:00,24.4874604651
U,18-09-2016,17:24:58,22.5975616798
V,18-09-2016,17:24:58,22.7012741195
a,18-09-2016,17:24:58,23.2248512543
b,18-09-2016,17:24:58,25.3359831533
G,18-09-2016,17:25:00,23.3954656839
K,18-09-2016,17:25:00,23.4655929561
L,18-09-2016,17:25:00,23.7706163462
O,18-09-2016,17:25:00,25.1386232558
U,18-09-2016,17:29:58,21.7583747177
V,18-09-2016,17:29:58,22.4497695111
a,18-09-2016,17:29:58,22.060241598
b,18-09-2016,17:29:58,24.9307002381
G,18-09-2016,17:30:00,22.4659655924
K,18-09-2016,17:30:00,23.5581492645
L,18-09-2016,17:30:00,23.2495548801
O,18-09-2016,17:30:00,25.6812589147
U,18-09-2016,17:34:58,22.2245896966
V,18-09-2016,17:34:58,22.999935842
a,18-09-2016,17:34:58,22.4893083135
b,18-09-2016,17:34:58,24.9462880425
G,18-09-2016,17:35:00,22.6673572789
K,18-09-2016,17:35:00,23.6815576756
L,18-09-2016,17:35:00,23.1729281939
O,18-09-2016,17:35:00,25.1231193798
U,18-09-2016,17:39:58,21.4009432338
V,18-09-2016,17:39:58,22.0096364463
a,18-09-2016,17:39:58,22.0295939755
b,18-09-2016,17:39:58,24.3539514741
G,18-09-2016,17:40:00,22.1251488921
K,18-09-2016,17:40:00,22.9565332601
L,18-09-2016,17:40:00,22.8510961118
O,18-09-2016,17:40:00,25.6812589147
U,18-09-2016,17:44:58,21.1056737472
V,18-09-2016,17:44:58,21.7424127999
a,18-09-2016,17:44:58,21.8610320515
b,18-09-2016,17:44:58,23.7460271013
G,18-09-2016,17:45:00,21.6449071782
K,18-09-2016,17:45:00,22.169804639
L,18-09-2016,17:45:00,22.1154799243
O,18-09-2016,17:45:00,23.8673054264
U,18-09-2016,17:49:58,21.9448607093
V,18-09-2016,17:49:58,22.0410745224
a,18-09-2016,17:49:58,22.4280130684
b,18-09-2016,17:49:58,23.6836758835
G,18-09-2016,17:50:00,22.2180989013
K,18-09-2016,17:50:00,22.3549172557
L,18-09-2016,17:50:00,22.4373120063
O,18-09-2016,17:50:00,23.6502511628
U,18-09-2016,17:54:58,21.7117532198
V,18-09-2016,17:54:58,21.9781983703
a,18-09-2016,17:54:58,22.3360702008
b,18-09-2016,17:54:58,24.1980734298
G,18-09-2016,17:55:00,22.4814572606
K,18-09-2016,17:55:00,22.4628996155
L,18-09-2016,17:55:00,22.605890716
O,18-09-2016,17:55:00,24.037848062
U,18-09-2016,17:59:58,21.0590522493
V,18-09-2016,17:59:58,21.6323795337
a,18-09-2016,17:59:58,21.4779367698
b,18-09-2016,17:59:58,23.699263688
G,18-09-2016,18:00:00,21.5209738326
K,18-09-2016,18:00:00,22.2777869987
L,18-09-2016,18:00:00,22.1308052616
O,18-09-2016,18:00:00,24.2238945736
U,18-09-2016,18:04:58,21.3232407373
V,18-09-2016,18:04:58,21.7895699139
a,18-09-2016,18:04:58,21.5545558262
b,18-09-2016,18:04:58,23.4654466215
G,18-09-2016,18:05:00,21.3350738143
K,18-09-2016,18:05:00,22.0001180736
L,18-09-2016,18:05:00,21.9469012147
O,18-09-2016,18:05:00,24.1153674419
U,18-09-2016,18:09:58,21.0745927486
V,18-09-2016,18:09:58,21.6166604956
a,18-09-2016,18:09:58,21.4932605811
b,18-09-2016,18:09:58,23.6213246658
G,18-09-2016,18:10:00,21.9082655374
K,18-09-2016,18:10:00,22.6634382836
L,18-09-2016,18:10:00,22.4219866691
O,18-09-2016,18:10:00,24.3789333333
U,18-09-2016,18:14:58,20.9347282549
V,18-09-2016,18:14:58,21.3494368492
a,18-09-2016,18:14:58,21.202108167
b,18-09-2016,18:14:58,22.9198734664
G,18-09-2016,18:15:00,21.1646654642
K,18-09-2016,18:15:00,21.7378751999
L,18-09-2016,18:15:00,21.5484424464
O,18-09-2016,18:15:00,23.3091658915
U,18-09-2016,18:19:58,21.4164837331
V,18-09-2016,18:19:58,21.6323795337
a,18-09-2016,18:19:58,21.661822505
b,18-09-2016,18:19:58,23.013400293
G,18-09-2016,18:20:00,21.551957169
